num;nomenclature;code;mnemonique;libelle;Définition;statut;creation;modification;ressource
1;LISTE;63;COMPLETREL;Complétude des relevés;Nomenclature des valeurs de complétude des relevés phytosociologiques détaillés;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;64;RATTACH;Rattachement au syntaxon, confère;Nomenclature des indicateurs de doute dans le rattachement au syntaxon (confère).;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;65;DOMIN;Echelle de Domin;Nomenclature des valeurs de l'échelle de Domin (Source : Evans & Dahl, 1955);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;66;EXPOSITION;Exposition d'un terrain;Nomenclature des points cardinaux et intercardinaux permettant d'indiquer l'exposition d'un terrain.;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;67;FORMES;Formes du relevé;Nomenclature des formes possibles pour un relevé phytosociologique;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;68;LONDO;Echelle de Londo;Nomenclature des valeurs de l'échelle d'abondance-dominnance de Londo suivant Londo, 1976 (The decimal scale for releves of permanent quadrats);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;69;NIVORGA;Niveaux d'organisation des relevés;Nomenclature des niveaux d'organisation auxquels peuvent se trouver des relevés phytosociologiques détaillés;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;70;ORDIN;Echelle ordinale;Nomenclature des valeurs de l'échelle ordinale d'abondance-dominance, suivant Barkman (1964);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;71;PRES;Présence;Nomenclature des cas de présence d'un taxon;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;72;SOCIAB;Sociabilité;Nomenclature des valeurs de sociabilité des taxons végétaux suivant Braun Blanquet (1964);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;73;TYPEAIRE;Types de surface;Nomenclature des types de surfaces utilisées pour les relevés phytosociologiques;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;74;TYPCORR;Type de correspondance avec le syntaxon;Nomenclature des types de correspondance entre relevés synusiaux et syntaxons sigmatistes;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;75;TYPECH;Type d'échelle;Nomenclature des types d'échelles utilisées pour l'évaluation d'un paramètre de taxon en phytosociologie;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;76;TYPEPARM;Paramètres suivis pour un taxon, phytosociologie;Nomenclature des types de paramètres potentiellement suivis pour un taxon en phytosociologie;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;77;UNITOP;Unités opérationnelles;Liste des modifications morphologiques végétales particulières, génétiquement non fixées (unités morphologiques opérationnelles, unités biologiques opérationnelles, et/ou accommodats), imposées par le milieu;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;78;ECHVAL;Echelle de validation;Nomenclature des échelles de validation à laquelle les données sont validées;Validé;31/03/2016;04/01/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;79;NIVVALAUTO;Niveaux de validation - validation automatique;Nomenclature des niveaux de validation pour une validation automatique;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;80;NIVVALMANCOM;Niveaux de validation - validation manuelle ou combinée;Nomenclature des niveaux de validation pour une validation manuelle ou combinée;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;81;CRITMODVAL;Niveaux de criticité de modification;Nomenclature des niveaux de criticité de la modification au regard de la validation effectuée préalablement.;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;82;TYPVAL;Types de validation;Nomenclature des types de validation possibles.;Validé;31/03/2016;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;83;PERIMVAL;Périmètre de validation;Nomenclature des périmètres de validation possibles.;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;84;NIVTERR;Niveau territorial;Nomenclatures des niveaux territoriaux pour les cadres d'acquisition;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;85;OBJCA;Objectifs du cadre d'acquisition;Nomenclature des objectifs de cadre d'acquisition;Validé;26/06/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;86;ROLACT;Rôle de l'acteur;Nomenclature des rôles d'acteurs pour les métadonnées;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;87;TERRIT;Territoires;Nomenclature des territoires de France et d'Outre-Mer;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;88;TYPFINAN;Type de financement;Nomenclature des types de financement;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;89;TYPROT;Type de protocole;Nomenclature des types de protocole;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;90;VOLSINP;Volet SINP;Nomenclature des volets SINP couverts;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;91;METHREC;Méthode de recueil;Nomenclature des méthodes de recueil de données;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;92;OBJJDD;Objectifs du jeu de données;Nomenclature des objectifs du jeu de données;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;93;TYPCTRLMTD;Type de contrôle;Nomenclature des types de contrôle des métadonnées;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;94;TYPDON;Type des données;Nomenclature des types de données pour un jeu de données;Validé;26/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;95;ABHAB;Abondance habitats;Nomenclature des coefficients de Braun-Blanquet et Pavillard adaptés pour décrire l'abondance relative des habitats au sein d'une station.;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;96;ACID;Acidité des sols;Nomenclature des niveaux d'acidité des sols;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;97;COMPHAB;Complexes d'habitats;Nomenclature des coefficients de Braun-Blanquet et Pavillard adaptés pour décrire l'abondance relative des habitats au sein d'une station.;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;98;GRANULFOLK;Granulométrie Folk;Nomenclature des classes de granulométrie suivant Folk;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;99;GEOL;Géologie;Nomenclature des différents éléments de géologie;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;100;GRANULN2000;Granulométrie Natura 2000;Nomenclature des classes de granulométrie suivant la typologie Natura 2000 (Bajjouk, 2009);Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;101;HIC;Habitat d'intérêt communautaire;Nomenclature des valeurs permettant d'indiquer si un habitat est d'intérêt communautaire;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;102;GRANULMNCR;Granulométrie MNCR;Nomenclature des valeurs de granulométrie MNCR;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;103;CALCSURF;Méthode de calcul de surface;Nomenclature des types de détermination d'une surface;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;104;TYPDETHAB;Type de détermination de l'habitat;Nomenclature des types de détermination d'une surface;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;105;TYPGRANUL;Type d'échelle de granulométrie;Nomenclature des nomenclatures pouvant être utilisées pour la granulométrie;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;106;TYPRELHAB;Type de relevé d'habitat;Nomenclature des types de relevés pour les habitats;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;107;TYPSOL;Type de sol;Nomenclature des types de sol observés du terrain concerné. Source : en grande partie le référentiel  pédologique de 2008 de l'Association Française pour l'Etude des Sols, accessible ici (Baizes & Girard  (coords.), 2008) :  http://www.afes.fr/afes/docs/Referentiel_Pedologique_2008.pdf  Référence bibliographique : Baize D. & Girard M.-C. (coords.), 2008. Référentiel pédologique. Editions Quae,  435p;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;108;WENTWORTH;Granulométrie Wentworth;Nomenclature des classes de granulométrie selon Wentworth;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;109;TECHCOL;Technique de collecte de l'information habitats;Nomenclature des techniques de collectes ayant présidé à l'obtention de l'information sur l'habitat. NB : Cette nomenclature pourra être gelée à l'avenir, le référentiel des techniques, méthodes, et protocoles du MNHN étant utilisé en lieu et place.;Validé;29/09/2017;29/09/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
1;LISTE;110;COMPORTEMENT;Comportement des occurrences observées;Nomenclature des comportements observés;Validé;15/03/2018;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2019-03-27.csv
10;STADE_VIE;0;Inconnu;Inconnu;Le stade de vie de l'individu n'est pas connu.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;1;Indéterminé;Indéterminé;Le stade de vie de l'individu n'a pu être déterminé (observation insuffisante pour la détermination).;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;2;Adulte;Adulte;L'individu est au stade adulte.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;3;Juvénile;Juvénile;L'individu n'a pas encore atteint le stade adulte. C'est un individu jeune.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;4;Immature;Immature;Individu n'ayant pas atteint sa maturité sexuelle.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;5;Sub-adulte;Sub-adulte;Individu ayant presque atteint la taille adulte mais qui n'est pas considéré en tant que tel par ses congénères.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;6;Larve;Larve;Individu dans l'état où il est en sortant de l'œuf, état dans lequel il passe un temps plus ou moins long avant métamorphose.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;7;Chenille;Chenille;Larve éruciforme des lépidoptères ou papillons.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;8;Têtard;Têtard;Larve de batracien.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;9;Œuf;Œuf;L'individu se trouve dans un œuf, ou au sein d'un regroupement d'œufs (ponte);Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;10;Mue;Mue;L'individu est en cours de mue (pour les reptiles : renouvellement de la peau, pour les oiseaux/mammifères : renouvellement du plumage/pelage, pour les cervidés : chute des bois).;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;11;Exuvie;Exuvie;L'individu est en cours d'exuviation : l'exuvie est une enveloppe (cuticule chitineuse ou peau) que le corps de l'animal a quittée lors de la mue ou de la métamorphose.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;12;Chrysalide;Chrysalide;Nymphe des lépidoptères ou papillons.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;13;Nymphe;Nymphe;Stade de développement intermédiaire, entre larve et imago, pendant lequel l'individu ne se nourrit pas.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;14;Pupe;Pupe;Nymphe des diptères.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;15;Imago;Imago;Stade final d'un individu dont le développement se déroule en plusieurs phases (en général, œuf, larve, imago).;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;16;Sub-imago;Sub-imago;Stade de développement chez certains insectess : insecte mobile, incomplet et sexuellement immature, bien qu'évoquant assez fortement la forme définitive de l'adulte, l'imago.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;17;Alevin;Alevin;L'individu, un poisson, est à un stade juvénile.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;18;Germination;Germination;L'individu est en cours de germination.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;19;Fané;Fané;L'individu est altéré dans ses couleurs et sa fraîcheur, par rapport à un individu normal.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;20;Graine;Graine;La graine est la structure qui contient et protège l'embryon végétal.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
10;STADE_VIE;21;Thalle, protothalle;Thalle, protothalle;Un thalle est un appareil végétatif ne possédant ni feuilles, ni tiges, ni racines, produit par certains organismes non mobiles.;Validé;29/07/2015;09/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/10-STADE_VIE_2016-03-24.csv
